Date,Close,High,Low,Open,Volume
2025-05-26,54366.52734375,54664.69842607404,53372.6237360032,53571.40445755256,10901337
2025-05-27,53571.40625,54167.74843460111,53472.01588589981,53869.57734230055,13439520
2025-05-28,55559.21484375,55757.99557664356,53869.57861415474,53968.96898060152,17516283
2025-05-29,55757.9921875,56056.16326871658,55261.04038547237,55857.38254790552,12936810
2025-05-30,55857.3828125,56851.28642126334,55459.82136899466,55857.3828125,26219683
2025-06-02,56453.7265625,56950.678380831865,55857.38438050176,55956.774744168135,12870515
2025-06-04,57447.62890625,57547.0192676795,56453.72529195502,56851.286737673014,19649983
2025-06-05,58739.703125,59534.82600994078,57547.01879758883,57745.79951882403,23266027
2025-06-09,59435.4375,60031.77968227425,59137.26640886288,60031.77968227425,19609659
2025-06-10,58839.09375,59733.60699957771,58441.53230574325,59634.21663851351,15305760
2025-06-11,59534.828125,59733.60885329716,59037.87630425709,59137.266668405675,13610734
2025-06-12,59137.265625,59634.217436974795,58938.48490021009,59336.04634978992,17755115
2025-06-13,57944.58203125,59832.99894135935,57348.23984911021,59832.99894135935,20705979
2025-06-16,56851.2890625,57745.80235194493,56553.117966018355,57646.41198645105,22200872
2025-06-17,57745.80078125,59435.43694868761,57050.06824171687,57447.62969287866,28637003
2025-06-18,59435.4375,59435.4375,57547.02058946488,57646.41095317726,17620705
2025-06-19,58839.09375,60230.558804898654,58640.31302787162,60131.16844383446,16876278
2025-06-20,59137.265625,59435.43671218488,58739.70417542017,59037.87526260504,18072251
2025-06-23,57646.41015625,58143.36196794181,57248.848706896555,58043.97160560345,16551694
2025-06-24,60131.171875,60230.56224173554,58938.487474173555,59037.877840909096,23737899
2025-06-25,60926.29296875,61224.46405995106,59932.38933141313,61125.07369621737,23933612
2025-06-26,59833.0,60926.29401993355,59534.82890365448,60926.29401993355,19402300
2025-06-27,60800.0,61600.0,60000.0,60100.0,17340470
2025-06-30,59800.0,61200.0,59800.0,61200.0,17110294
2025-07-01,60200.0,61100.0,60200.0,60400.0,13650991
2025-07-02,60800.0,60900.0,59800.0,60200.0,15047951
2025-07-03,63800.0,63800.0,61100.0,61300.0,32040639
2025-07-04,63300.0,64700.0,63000.0,64700.0,23748959
2025-07-07,61700.0,63300.0,61700.0,62900.0,17164708
2025-07-08,61400.0,62400.0,61000.0,61600.0,20213724
2025-07-09,60400.0,61400.0,60200.0,61400.0,17533415
2025-07-10,61000.0,61200.0,60400.0,60600.0,14768473
2025-07-11,62600.0,62800.0,61200.0,61300.0,19140650
2025-07-14,62500.0,62600.0,61800.0,62300.0,13563846
2025-07-15,63700.0,63800.0,62000.0,62300.0,18442202
2025-07-16,64700.0,64700.0,63100.0,63700.0,23042660
2025-07-17,66700.0,66800.0,64400.0,65900.0,39448683
2025-07-18,67100.0,67800.0,66300.0,67000.0,23951531
2025-07-21,67800.0,68800.0,67200.0,67400.0,17723148
2025-07-22,66000.0,68500.0,65600.0,68100.0,20829006
2025-07-23,66400.0,66500.0,64900.0,66200.0,15687058
2025-07-24,66000.0,66800.0,65900.0,66500.0,12660193
2025-07-25,65900.0,66300.0,65500.0,65700.0,8080910
2025-07-28,70400.0,70400.0,67200.0,68200.0,35332500
2025-07-29,70600.0,70800.0,68800.0,70800.0,28190940
2025-07-30,72600.0,73700.0,70600.0,71000.0,34761444
2025-07-31,71400.0,74000.0,71000.0,73000.0,26568072
2025-08-01,68900.0,72000.0,68800.0,70200.0,24038534
2025-08-04,69700.0,70200.0,68700.0,69500.0,14780072
2025-08-05,69900.0,71500.0,69700.0,71000.0,14392903
2025-08-06,68800.0,69400.0,68300.0,69200.0,12542415
2025-08-07,70500.0,71000.0,69700.0,70800.0,15008213
2025-08-08,71800.0,72400.0,70700.0,71000.0,22241128
2025-08-11,71000.0,72100.0,70800.0,72000.0,11354253
2025-08-12,71100.0,72400.0,71100.0,71100.0,15797656
2025-08-13,71900.0,72100.0,71400.0,71900.0,12305742
2025-08-14,71600.0,71900.0,71200.0,71900.0,11946122
2025-08-18,70000.0,71200.0,70000.0,71100.0,13595591
2025-08-19,70000.0,70700.0,69700.0,70400.0,10533082
2025-08-20,70500.0,70700.0,69400.0,70100.0,17445516
2025-08-21,70600.0,71900.0,70600.0,71500.0,18843833
2025-08-22,71400.0,71800.0,70800.0,71700.0,9277432
2025-08-25,71500.0,71800.0,71000.0,71700.0,10345178
2025-08-26,70300.0,71100.0,70300.0,70800.0,14712519
2025-08-27,70600.0,70900.0,69800.0,70100.0,10523405
2025-08-28,69600.0,70400.0,69600.0,70100.0,11578024
2025-08-29,69700.0,70500.0,69700.0,70100.0,11682267
2025-09-01,67600.0,68600.0,67500.0,68400.0,12002343
2025-09-02,69100.0,69500.0,67800.0,67800.0,10604028
2025-09-03,69800.0,69800.0,68800.0,69200.0,10283009
2025-09-04,70100.0,70100.0,69300.0,69500.0,12284414
2025-09-05,69500.0,70400.0,69500.0,70300.0,11526724
2025-09-08,70100.0,70500.0,69600.0,69800.0,9263135
2025-09-09,71500.0,71500.0,70000.0,70100.0,14870245
2025-09-10,72600.0,72800.0,71600.0,71800.0,21928565
2025-09-11,73400.0,73600.0,72100.0,73200.0,20793501
2025-09-12,75400.0,75600.0,74200.0,74600.0,28219678
2025-09-15,76500.0,77600.0,75900.0,77200.0,19908805
2025-09-16,79400.0,79500.0,76700.0,76900.0,28218265
2025-09-17,78200.0,79100.0,77100.0,79100.0,20856317
2025-09-18,80300.0,80500.0,78600.0,79100.0,25619035
2025-09-22,83500.0,84000.0,81100.0,81500.0,27529656
2025-09-23,84700.0,85900.0,83600.0,85800.0,23610263
2025-09-24,85400.0,85500.0,83700.0,84200.0,18300997
2025-09-25,86100.0,86200.0,84100.0,84400.0,19665151
2025-09-26,83300.0,85300.0,82400.0,85000.0,24071193
2025-09-29,84200.0,85000.0,83200.0,83300.0,13069094
2025-09-30,83900.0,84900.0,83400.0,84600.0,16319061
2025-10-01,86000.0,86200.0,84700.0,84900.0,22039361
2025-10-02,89750.0,90300.0,88700.0,89300.0,49883028
2025-10-10,94400.0,94500.0,92700.0,94000.0,35269748
2025-10-13,93300.0,93400.0,90700.0,91300.0,23883308
2025-10-14,91600.0,96000.0,90200.0,95300.0,35545235
2025-10-15,95000.0,95300.0,92100.0,92300.0,21050111
2025-10-16,97700.0,97700.0,95000.0,95300.0,28141060
2025-10-17,97900.0,99100.0,96700.0,97200.0,22730809
